PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,Code,Description,IsCritical,IsRepeat,Observations,CorrectiveActions,CiolCorrectedSet,UNID,ViolUNID
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,4511DDB027908ED6852578420072AAC8,Hibachi Grill Supreme Buffet,Full Service Restaurant,Routine,Reed Cranford,2/25/2011 12:00:00 AM,5,8,0,,Smoke Free,570,Cloths - Wiping Cloths - Use Limitation,FALSE,FALSE,Improper use of wet wiping cloths.,Use clean wet wiping cloths for wiping spills from food-contact and nonfood-contact surfaces of equipment. Store wet wiping in a chemical sanitizer at the proper concentration between use.,,4511DDB027908ED6852578420072AAC8,4511DDB027908ED6852578420072AAC8
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,4511DDB027908ED6852578420072AAC8,Hibachi Grill Supreme Buffet,Full Service Restaurant,Routine,Reed Cranford,2/25/2011 12:00:00 AM,5,8,0,,Smoke Free,2920,Toilet Rooms - Enclosed,FALSE,FALSE,Employee toilet room door is not tight fitting. and/or provided with a self- closing door,Provide toilet room door that is tight fitting. Completely enclosed toilet facilities minimize the potential for the spread of disease by the movement of flies and other insects between the toilet facility and food preparation areas.,,4511DDB027908ED6852578420072AAC8,4511DDB027908ED6852578420072AAC8
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,4511DDB027908ED6852578420072AAC8,Hibachi Grill Supreme Buffet,Full Service Restaurant,Routine,Reed Cranford,2/25/2011 12:00:00 AM,5,8,0,,Smoke Free,2660,Toilet Room Receptacle Covered,FALSE,FALSE,There is no covered refuse container in the unisex employee restrooml.,Install a covered refuse container for the disposal of feminine napkins in the ladies room stall.,,4511DDB027908ED6852578420072AAC8,4511DDB027908ED6852578420072AAC8
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,4511DDB027908ED6852578420072AAC8,Hibachi Grill Supreme Buffet,Full Service Restaurant,Routine,Reed Cranford,2/25/2011 12:00:00 AM,5,8,0,,Smoke Free,3250,Toilet Rooms - Closing Toilet Room Doors,FALSE,FALSE,Toilet room doors are being kept open,Keep toilet room doors closed except when cleaning or during maintenance operations to prevent insect and rodent entrance and the associated potential for the spread of disease.,,4511DDB027908ED6852578420072AAC8,4511DDB027908ED6852578420072AAC8
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,3C51BC604212A76B852578D2005A5E3A,Hibachi Grill Supreme Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/19/2011 12:00:00 AM,2,0,0,,Smoke Free,380,Package Integrity*,TRUE,FALSE,Food packages are not in good condition or the integrity of the package contents are not protected from adulteration or potential contaminants (ex: dented food cans) not seperating dented cans from undented cans so the dented cans are not used.,Discard or return to distributor any food packages that are not in good condition or the integrity of the package contents are not protected from adulteration or potential contaminants.,Corrected,3C51BC604212A76B852578D2005A5E3A,3C51BC604212A76B852578D2005A5E3A
007C36613B342F7988256B6C007ED447,Hibachi Grill Supreme Buffet,Active,Permitted,Full Service Restaurant,SWAS-86QN35,1185 Seminole Trail,Charlottesville,Charlottesville City,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,3C51BC604212A76B852578D2005A5E3A,Hibachi Grill Supreme Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/19/2011 12:00:00 AM,2,0,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,Rice cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,Corrected,3C51BC604212A76B852578D2005A5E3A,3C51BC604212A76B852578D2005A5E3A
00E304DA6A12832588256B6C007ECBE2,Domino's Pizza Mobile Store,Active,Permitted,Mobile Food Unit,EBIE-57R2F5,508 Stewart Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,No,Thomas Jefferson,B65DBC79067F9D518525789B006C9707,Domino's Pizza Mobile Store,Mobile Food Unit,Routine,Eric S. Myers,4/22/2011 12:00:00 AM,0,1,0.7,,Smoke Free,3045,Handwashing Signage/Handwashing Facilities,FALSE,FALSE,A sign or poster that notifies food employees to wash their hands is not provided at all lavatories used by food employees,Provide a sign or poster that notifies food employees to wash their hands at all handwashing lavatories used by food employees.,Corrected,B65DBC79067F9D518525789B006C9707,B65DBC79067F9D518525789B006C9707
00E304DA6A12832588256B6C007ECBE2,Domino's Pizza #4242,Active,Permitted,Fast Food Restaurant,EBIE-57R2FB,508 Stewart Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,No,Thomas Jefferson,9BDEC7DC63C523688525787E0057209C,Domino's Pizza #4242,Fast Food Restaurant,Routine,Archer Campbell,4/26/2011 12:00:00 AM,0,2,0,,Smoke Free,570,Cloths - Wiping Cloths - Use Limitation,FALSE,TRUE,Wiping cloths improperly stored between use- on side of handsink..,Ensure wet wiping cloths are stored in a chemical sanitizer at the proper concentration between use.,,9BDEC7DC63C523688525787E0057209C,9BDEC7DC63C523688525787E0057209C
00E304DA6A12832588256B6C007ECBE2,Domino's Pizza #4242,Active,Permitted,Fast Food Restaurant,EBIE-57R2FB,508 Stewart Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,No,Thomas Jefferson,9BDEC7DC63C523688525787E0057209C,Domino's Pizza #4242,Fast Food Restaurant,Routine,Archer Campbell,4/26/2011 12:00:00 AM,0,2,0,,Smoke Free,2580,Sewage - Other Liquid Wastes and Rainwater,FALSE,FALSE,Condensate accumulating in make line catch pans can contaminate food products.,Repair so that condensate either evaporates or drains out of unit and so that frozen condensate does not accumulate on sides of unit to prevent incidental contact with foods.,,9BDEC7DC63C523688525787E0057209C,9BDEC7DC63C523688525787E0057209C
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,894A3AA9E841A0B38525779B0057AFB7,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,10/9/10 0:00,1,3,0,,Smoke Free,450,Hands - Preventing Contamination from Hands*,TRUE,FALSE,Waitress observed picking up a lemon slice to add to an iced tea with her bare hands.,"Provide suitable utensils such as deli tissue, spatulas, tongs, single-use gloves, or dispensing equipment to handle RTE food to prevent contamination from hands.",,894A3AA9E841A0B38525779B0057AFB7,894A3AA9E841A0B38525779B0057AFB7
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,894A3AA9E841A0B38525779B0057AFB7,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,10/9/10 0:00,1,3,0,,Smoke Free,3045,Handwashing Signage/Handwashing Facilities,FALSE,TRUE,A sign or poster that notifies food employees to wash their hands is not provided at the hand sinks in the bar that is used by food employees,Provide a signs or posters that notifies food employees to wash their hands at all handwashing lavatories used by food employees.,,894A3AA9E841A0B38525779B0057AFB7,894A3AA9E841A0B38525779B0057AFB7
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,894A3AA9E841A0B38525779B0057AFB7,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,10/9/10 0:00,1,3,0,,Smoke Free,550,Utensils - In-Use - Between-Use Storage,FALSE,FALSE,Spatulas by the cook stove were soaking in room temperature water and being temporarily stored there between uses.,"Store in-use utensils in one of the following manners: 1) In the food with their handles above the top of the food and the container. 2) In food that is not potentially hazardous with their handles above the top of the food within containers or equipment that can be closed. 3) On a clean portion of the food preparation table or cooking equipment only if the in-use utensil and the food-contact surface of the food preparation table or cooking equipment are cleaned and sanitized every 4 hours. 4) In running water of sufficient velocity to flush particulates to the drain. 5) In a clean, protected location if the utensils are used only with a food that is not potentially hazardous. 6) In a container of water if the water is maintained at a temperature of at least 135¡F.",,894A3AA9E841A0B38525779B0057AFB7,894A3AA9E841A0B38525779B0057AFB7
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,894A3AA9E841A0B38525779B0057AFB7,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,10/9/10 0:00,1,3,0,,Smoke Free,1060,Nonfood-Contact Surfaces - Corrosion Resistant/Nonabsorbent,FALSE,FALSE,The nonfood contact surface of the large knive in the back area is not smooth and has significant pitting as if it were burned in a prior use.,"Nonfood contact equipment that is exposed to splash, spillage, food soiling, or requires frequent cleaning must be smooth, durable, and nonabsorbent.",,894A3AA9E841A0B38525779B0057AFB7,894A3AA9E841A0B38525779B0057AFB7
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,220,"Eating, Drinking, or Using Tobacco*",TRUE,TRUE,"Two in use open drinking containers stored next to the food prep area in the kitchen, which could contaminate utensils. Need to be using a straw to sip out of a containers with a whole in the top for the straw to go through.","Employees may drink from a closed beverage container if the container is handled to prevent contamination of (1) The employee's hands (2) The container and (3) Exposed food clean equipment, utensils, and linens and unwrapped single-service and single-use articles.",,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,0470 A 4,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation",FALSE,FALSE,"Observed the following foods stored without being in packages, in covered containers, or wrapped: bread (in pan) in far back slicing area and various meats in three door refrigerator","Store food in packages, covered containers, or wrappings.",,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,1770 A,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils*",TRUE,TRUE,"The following equipment food-contact surfaces were observed soiled to sight and touch: two large knives, a plate, and a meat slicer in the back with old accumulations of food particles around the outside edge of the unit.",Clean and sanitize these surfaces for food contact.,,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,Tomatoes and macraroni salad at the salad bar were cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,830,Date Marking - Ready-to-Eat - Potentially Hazardous Food - Date Marking*,TRUE,TRUE,Several containers of prepared ready-to-eat (RTE) food containers in the walk in refrigeration unit were not properly dated for disposition.,"Mark the name and ""consume by"" date on the container of RTE foods at the time of preparation if the food is to be held for more than 24 hours. If the food is held at 41¡F or below the food shall be served or sold within 7 calendar days. Some harmful bacteria continue to grow even at refrigeration temperatures so limiting the amount of time in storage limits the amount of growth allowed for these bacteria.",,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,570,Cloths - Wiping Cloths - Use Limitation,FALSE,TRUE,"Wiping cloths improperly stored between use, as they are being left out on the counters around the kitchen and cook stove area.",Ensure wet wiping cloths are stored in a chemical sanitizer at the proper concentration between use.,,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,2020 A (single-service/single-use),Kitchenware and Tableware,FALSE,TRUE,Forks in the kitchen area were not displayed so that the food- or lip-contact surfaces are protected from contamination,"Handle, display, or dispense single-service and single-use articles so the food- or lip-contact surface are protected from contamination.",,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,1570,Equipment - Good Repair and Proper Adjustment,FALSE,FALSE,"The one refrigerator in the bar area is leaking condensate, so it is in a state of disrepair and damaged.","Repair the refrigerator to restore a state of condition that allows for proper operation, accuracy, functioning, maintenance, and cleanability per Part IV, Article 1 and 2 of this chapter. If unable to repair the @EQUIPMENT@, replace it with one that meets the specifications of Part IV, Article 1 and 2 of this chapter.",,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
0109939E73E1E2B288256B6C007EF882,Romas Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2QL,406 East Main Street,Louisa,Louisa,Virginia,23093,Yes,Yes,Yes,Thomas Jefferson,F35595BE505D5D6485257792005ABB51,Romas Restaurant,Full Service Restaurant,Routine,Roy Crewz,2/9/10 0:00,4,5,0,,Smoke Free,1770 C,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils",FALSE,FALSE,"Observed accumulations of dust, dirt, food residue or other debris in between the individual tiles located in the bar area.",Maintain nonfood-contact surfaces of equipment clean.,,F35595BE505D5D6485257792005ABB51,F35595BE505D5D6485257792005ABB51
